"","Site_ID","Site_sample_size","LogitPi","Number_of_true_disease","Number_of_test_positive_among_true_disease","Number_of_true_not_disease","Number_of_test_negative_among_true_not_disease","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"1",1,30,-1.3099712508197,3,0,27,23,1,0,0,0,0.499897956588219,-0.277658837019558,0.397207138459629,0.189965903060511,0.292232480132952,0.539777593221515
"2",1,30,-3.65864615120269,3,0,27,23,1,0,0,1,0.317889675682848,0.0174308328590062,3.25300646633574,-0.258312410209328,0.158105468982831,-0.00150509271770716
"3",1,30,-0.551017679705917,3,0,27,23,1,0,0,1,0.242165550009098,-2.94152678565993,0.417797760801901,-0.371955786598846,-0.0989624658599496,-0.601450381334871
"4",1,30,-3.40619483494143,3,0,27,23,1,1,0,1,-0.363124272176409,-0.286346679793321,0.924466911713527,-0.171767439227551,0.0114109448157251,0.585249898489565
"5",1,30,-1.83507336187149,3,0,27,23,1,0,0,1,-0.403494603175608,0.237812140779286,0.390808063001765,0.421812967397273,-0.646810685144737,0.497025499586016
"6",1,30,-3.04706869545254,3,0,27,23,1,0,0,1,-0.0199080004369517,-1.25333848016374,2.93841897833103,0.0600697631016374,0.537829784071073,0.523732750676572
"7",1,30,-1.90936477435906,3,0,27,23,1,0,0,0,0.156367533540143,-1.71666310898861,1.78662369313453,-0.417279332410544,-0.335310951899737,0.27550097508356
"8",1,30,-3.34937388428738,3,0,27,23,1,0,0,1,0.35592972703905,0.210411682918506,0.612063050099125,0.320444570388645,-0.332289473339915,-0.183199191000313
"9",1,30,-3.52533545495263,3,0,27,23,1,0,0,0,-0.206358416075343,0.45334124805647,0.656640888647467,-0.164508422371,-0.40121097820811,-0.389358089771122
"10",1,30,-0.282657884716959,3,0,27,23,1,1,0,1,-0.197164677624089,1.39706006173997,-2.35194161241551,0.250277319690213,0.349148755706847,0.587978793308139
"11",1,30,-0.811286074422665,3,0,27,23,1,0,0,1,0.714021661530412,0.417102112324666,-0.738638452909353,-0.382682603783906,-0.453547899750993,-0.262787076178938
"12",1,30,-1.55065761194014,3,0,27,23,1,0,0,0,-0.314489387094468,0.169623799364376,0.626310842762811,0.0720831400249153,-0.246840726258233,0.140002288389951
"13",1,30,-2.44031260363375,3,0,27,23,1,0,1,1,0.936850942553849,-0.783122676866875,-1.128109857535,-0.341498365160078,-0.274916323274374,0.744065890088677
"14",1,30,-3.46511401517032,3,0,27,23,1,0,1,1,-0.654830136011091,-0.3667861414088,2.40048281877003,0.374181113671511,0.197910439409316,-0.143464224878699
"15",1,30,-2.41899113307513,3,0,27,23,1,0,1,1,0.0991164740617902,-1.9093691827393,-0.966578306684863,0.0988039099611342,-0.40355838406831,-0.607935094740242
"16",1,30,-1.77517815997555,3,0,27,23,1,0,0,0,0.722102424163319,-0.895548523396149,-1.05702466491018,0.424299281556159,-0.287689195200801,-0.145374702755362
"17",1,30,-3.06666457326163,3,0,27,23,1,0,0,0,0.353079451784221,0.179936364031542,-0.32677239398959,0.396459465846419,-0.379226073948666,0.468021021224558
"18",1,30,-3.56906786826574,3,0,27,23,1,1,0,1,0.0397236391856925,-0.723585017516599,2.98280220466269,0.368839466013014,0.2309655405581,0.00233918009325862
"19",1,30,-1.88463386850082,3,0,27,23,1,0,0,0,0.987422770590635,0.403569749839828,-0.555416685798938,0.376085117692128,-0.465748163405806,-0.954530859366059
"20",1,30,-1.54783389047752,3,0,27,23,1,0,0,1,-1.53905681243922,0.0627179096754322,-2.13503974939045,-0.384620447410271,-0.555712654488161,0.436403171159327
"21",1,30,-2.30418744668788,3,0,27,23,1,0,1,0,0.469117031295485,-0.93716309601306,0.184543166970556,0.382953638210893,-0.537229111045599,0.762185785453767
"22",1,30,-1.85404451012872,3,0,27,23,1,1,1,0,0.60919401148878,1.46462603226261,-2.53393799683221,-0.0316096567548811,-0.663605965347961,0.886198554188013
"23",1,30,-3.52381220043166,3,0,27,23,1,0,1,0,0.449889946080796,-0.0752308307579666,-2.92858766625681,-0.188004379393533,-0.63756965873763,-0.298490609042346
"24",1,30,-2.22024845855421,3,0,27,23,1,1,1,1,1.20009243654078,0.551895038689811,0.787155510560325,0.449329278897494,-0.326683928119019,-0.119472729507834
"25",1,30,-1.99671273395014,3,0,27,23,1,0,1,1,-0.660540836821443,-1.57729490015281,0.37378269690165,0.252249260433018,0.151050559058785,0.692522441502661
"26",1,30,-2.81686702175661,3,0,27,23,1,0,1,1,-0.297534950050329,0.590619054361639,0.643953199066327,0.276085547870025,0.234743019333109,-0.419068514369428
"27",1,30,-2.4367409850344,3,0,27,23,1,0,0,1,0.365930356444237,0.98611276217374,2.45315389353443,0.400137099204585,-0.565262392535806,0.932255569379777
"28",1,30,-1.57940905278002,3,0,27,23,1,0,0,0,0.112661792477812,-0.506763538942806,0.948070353780255,0.355975822312757,-0.23795585767366,-0.846886055078357
"29",1,30,-3.83242962152166,3,0,27,23,1,1,1,0,-0.21743827015285,0.955767380453692,0.392234512386165,-0.125382306287065,0.381274462630972,0.765988919418305
"30",1,30,-2.75770911305329,3,0,27,23,1,0,0,0,-0.928447944469583,-0.367432993818759,0.602929289422594,-0.49295992590487,0.600503230746835,-0.46629404835403
"31",2,30,-2.40074826628667,4,2,26,24,1,0,0,0,-0.407097655216849,0.895521285576864,0.229102353874935,0.0677779815159738,0.0397782388608903,0.304979749489576
"32",2,30,-0.448905964867929,4,2,26,24,1,0,0,0,0.75206280422989,-0.265601051174886,-1.38696987259484,-0.401483950437978,-0.566634620074183,0.370980698149651
"33",2,30,-2.84109309408595,4,2,26,24,1,0,0,1,-1.10309420165718,-0.0756111363105788,-0.885302799367901,-0.216669368324801,-0.501620830828324,0.770316937938333
"34",2,30,-3.79389850121926,4,2,26,24,1,0,0,1,-0.0225596864410676,1.24360265154593,0.770752876716882,-0.489837649976835,-0.414709190605208,-0.201140402350575
"35",2,30,-2.87651577719138,4,2,26,24,1,0,1,0,0.0561887703517097,-0.370811909345859,-0.778976354695047,-0.489413037663326,0.425513010611758,0.656343798618764
"36",2,30,-3.56091211542486,4,2,26,24,1,0,0,0,-0.432890739412206,0.696385373468553,0.721739058522525,-0.148044898407534,-0.285713870776817,-0.140513120219111
